"","date","ID","mood","arousal","valence","activity","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather"
"966",2014-04-27,"15",7,0.75,0.6,0.149305555555556,3,0,308.495,3035.294,0,0,0,0,9.069,0,0,0,0,0
"967",2014-04-27,"16",7.2,-0.2,1,0.121767001114827,2,0,80.749,187.691,0,0,0,0,0,0,0,0,0,0
"968",2014-04-27,"17",7.2,1,1,0.108814824139022,0,2,13613.542,3284.851,864.042,0,0,0,34.075,2141.022,27.316,0,0,0
"969",2014-04-27,"19",6.4,-1.4,0.8,0.029936086753542,4,0,349.668,2314.14,0,0,0,0,60.84,396.19,271.161,0,0,0
"970",2014-04-27,"20",6.8,0,0,0.0161160714285714,0,0,127.138,308.52,0,0,0,0,38.161,0,0,59.635,0,0
"971",2014-04-27,"23",7,-0.2,1,0.311179933901653,1,1,1646.237,7381.734,2892.665,0,1362.881,0,563.596,239.22,36.205,103.784,21.19,0
"972",2014-04-27,"24",7,-1,0.75,0.0654808761005492,0,0,184.998,1126.412,0,0,0,0,33.698,106.367,0,0,0,0
"973",2014-04-27,"25",7.4,0,0.8,0.0197918579736762,1,0,516.683,2359.354,0,187.268,245.612,10.159,103.794,0,0,50.439,0,0
"974",2014-04-27,"26",7.8,0.8,0.8,0.0588777648535873,4,2,671.882,534.269,77.526,0,0,0,57.582,874.058,97.476,0,0,25.162
"975",2014-04-27,"27",8,0.4,0.8,0.0949839302112029,4,0,1109.348,3606.219,0,0,42.379,0,64.399,2416.77,79.704,0,0,0
"976",2014-04-27,"28",7.25,0.25,0.5,0.0531420002146689,0,0,1014.999,1582.386,558.951,27.412,51.332,0,56.368,1685.418,182.125,24.225,236.878,170.372
"977",2014-04-27,"29",6.5,-0.75,0,0.044895598261323,0,0,1304.335,890.947,317.902,0,0,517.093,53.253,4955.927,0,0,0,0
"978",2014-04-27,"30",7.8,-1,1,0.138491099220807,1,0,1036.661,1569.927,5362.795,0,328.626,0,256.342,1057.578,0,0,19.108,0
"979",2014-04-27,"31",7.4,1,1.2,0.0878472222222222,2,0,1268.734,1504.342,488.436,0,0,26.224,231.69,254.141,0,0,495.948,0
"980",2014-04-27,"32",7,-0.5,0,0.0345860401212009,4,0,1402.682,801.499,611.543,0,0,0,16.711,403.209,0,0,447.418,0
"981",2014-04-27,"33",6.2,-1.2,0.4,0.025809984034461,2,0,2474.693,1498.254,1661.577,0,0,0,61.369,7672.544,0,0,25.118,0
"982",2014-04-28,"1",7.6,-0.8,0.8,0.0191411345042109,2,0,1307.329,4548.197,1548.438,465.253,0,0,72.584,2423.933,0,0,380.193,0
"983",2014-04-28,"3",7,-1.4,1,0.0826284903411332,1,0,118.209,2852.19,3497.522,28.117,0,0,47.72,7.876,0,16.492,13.238,0
"984",2014-04-28,"5",7,-0.6,1,0.0103046275291195,1,0,427.954,4692.893,670.664,0,0,0,55.599,572.717,0,174.014,3.01,0
"985",2014-04-28,"6",6.75,-0.25,0.5,0.164716716032506,0,0,50.263,4265.335,1117.331,0,0,31.483,29.229,2488.872,0,0,0,0
"986",2014-04-28,"7",6.75,0.25,0.75,0.0944896708683474,9,3,3570.464,7294.004,999.69,0,0,0,333.173,2022.905,1.004,331.143,7.21,0
"987",2014-04-28,"8",5.8,-0.8,0.6,0.0222524154589372,0,0,127.955,122.743,109.162,0,0,0,45.431,461.776,0,0,0,0
"988",2014-04-28,"9",6.6,0,0.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989",2014-04-28,"12",6.6,-0.6,1,0.0857478274882313,2,8,2010.798,740.361,378.061,63.189,0,0,44.439,1755.857,128.399,0,0,0
"990",2014-04-28,"13",8,-1.6,1,0.270796412050282,0,0,457.613,6092.654,0,0,0,16.323,434.089,345.271,159.596,0,0,0
"991",2014-04-28,"14",NA,NA,NA,0,1,0,56.046,0,0,0,0,0,0,0,0,0,0,0
"992",2014-04-28,"15",7,1,0.4,0.07,0,0,464.386,3209.685,0,96.649,0,0,28.163,0,0,0,0,0
"993",2014-04-28,"16",8,1,1,0.125396825396825,8,1,25.145,15.659,0,0,0,0,0,168.114,0,0,0,0
"994",2014-04-28,"17",6.75,0.75,0.333333333333333,0.0973874543644081,0,0,370.147,2321.043,1345.784,0,0,259.152,44.739,769.875,825.582,0,3.079,0
"995",2014-04-28,"19",6.4,0,0.6,0.103779990256972,4,0,475.858,4132.418,0,0,0,0,56.395,599.376,50.405,0,0,0
"996",2014-04-28,"20",6.8,0,0.2,0.0529075630252101,0,0,249.593,1130.865,200.395,0,561.007,0,46.02,399.017,0,0,0,0
"997",2014-04-28,"23",7.6,-0.2,1,0.387640572429809,2,2,974.083,4812.483,2250.626,0,78.45,5228.516,2186.399,353.028,57.297,37.465,0,0
"998",2014-04-28,"24",6.8,0.4,0.6,0.0640181452353608,5,1,1662.564,3933.48,42.321,0,0,19.223,53.324,343.224,0,0,26.843,0
"999",2014-04-28,"25",7.2,0,0.4,0.120970471521942,12,4,2788.575,9636.67,312.591,0,550.979,2.007,473.038,4.081,45.408,0,0,28.181
"1000",2014-04-28,"26",8,1,1,0.160014005602241,4,0,670.424,2553.024,241.695,0,0,0,42.468,2122.478,0,0,26.402,0
"1001",2014-04-28,"27",7.8,0.2,0.8,0.131597222222222,4,0,820.012,1259.674,0,0,117.504,0,220.174,1771.357,761.652,0,0,0
"1002",2014-04-28,"28",7.5,-0.5,1,0.110828072834506,0,0,1592.99,676.588,74.999,0,0,0,673.05,290.841,81.965,0,7.022,0
"1003",2014-04-28,"29",7,-0.4,0.4,0.0787921570810862,0,0,606.164,1864.196,1528.221,0,0,683.572,53.297,2524.755,457.693,0,0,0
"1004",2014-04-28,"30",8,-1,1,0.20072437580452,2,2,3850.439,2708.666,3316.89,207.011,740.565,5.184,211.689,1993.373,77.396,7.083,45.295,0
"1005",2014-04-28,"31",6.8,0.8,0.8,0.121527777777778,1,1,1576.412,1751.419,431.43,105.365,0,86.208,1330.814,25.435,0,0,256.995,0
"1006",2014-04-28,"32",7.5,0.25,0.25,0.0637138579388094,7,0,2191.015,2618.061,4963.498,0,0,0,31.539,0,70.423,0,0,0
"1007",2014-04-28,"33",6.75,-1.25,0.75,0.080257624918828,2,1,5310.068,2341.413,937.921,3.106,0,0,58.507,7012.939,0,0,326.369,0
"1008",2014-04-29,"1",7,-0.25,1,0.102758248529504,0,0,5270.597,3834.645,1581.773,0,333.305,0,40.472,411.485,41.982,0,410.436,0
"1009",2014-04-29,"3",7.2,-0.6,1,0.118695848224905,0,0,20.779,1792.613,1007.323,479.494,0,6.506,66.649,0,0,13.057,0,0
"1010",2014-04-29,"5",6.8,0.4,0.8,0.0654706527022965,0,0,0,2922.31,592.362,0,0,0,141.214,2346.645,0,175.478,10.124,0
"1011",2014-04-29,"6",7.25,0,1,0.177820572673514,2,0,1423.879,4116.118,2085.58,0,0,48.985,40.293,3529.061,0,0,0,0
"1012",2014-04-29,"7",5,-2,0,0.137254184583938,1,9,2628.905,5312.53,931.825,0,14.065,0,42.602,489.39,0,140.695,0,0
"1013",2014-04-29,"8",5.75,-0.25,0.25,0.0309961484593838,0,0,21.515,1157.159,111.408,0,0,0,39.375,694.206,0,0,0,0
"1014",2014-04-29,"9",6.75,-0.5,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015",2014-04-29,"12",6,-0.4,1,0.0965028644673292,4,0,2135.672,915.47,359.939,0,0,171.43,48.704,3965.499,0,0,0,0
"1016",2014-04-29,"13",8.5,-1.25,1.25,0.354548593157884,0,0,401.316,6694.986,0,0,0,15.158,197.333,185.668,496.216,0,0,0
"1017",2014-04-29,"14",NA,NA,NA,0.00303030303030303,0,0,210.067,35.329,0,0,0,0,9.134,0,0,0,0,0
"1018",2014-04-29,"15",7,1,0.333333333333333,0.04,1,0,14.92,543.619,0,0,0,0,0,0,0,0,0,0
"1019",2014-04-29,"16",7,-0.5,1,0.0399183344835519,7,4,466.95,720.981,420.501,132.667,0,0,7.022,64.217,0,0,0,0
"1020",2014-04-29,"17",7,0.8,1,0.111831178495181,0,0,11698.467,2126.963,1608.309,0,0,0,35.562,1062.885,1709.094,0,0,0
"1021",2014-04-29,"19",7.2,0.4,0.6,0.0256824324903606,6,0,1203.089,1842.308,0,0,0,0,46.359,173.306,0,0,0,0
"1022",2014-04-29,"20",7.25,0.25,0.75,0.00520833333333335,0,0,163.942,105.477,18.071,0,0,0,0,131.852,0,0,0,0
"1023",2014-04-29,"23",7.4,-0.2,1.2,0.424068536199684,2,0,886.974,4475.21,1099.921,0,0,0,114.713,314.343,0,0.111,0,0
"1024",2014-04-29,"24",6,1.25,0,0.0511534362429951,6,0,1163.403,3795.142,34.18,0,0,0,46.131,54.252,0,0,14.146,0
"1025",2014-04-29,"25",6,-1.2,-0.6,0.085393709825528,10,10,2163.063,7283.239,690.371,0,436.248,0,326.928,625.513,14.916,0,0,17.795
"1026",2014-04-29,"26",6.6,0.6,0.4,0.0974598031302916,0,0,1348.764,1083.662,0,0,0,0,58.754,2277.535,0,0,0,59.313
"1027",2014-04-29,"27",7.2,-1.2,0.4,0.0875,3,0,819.055,940.728,0,0,177.047,0,100.953,1748.343,0,0,0,0
"1028",2014-04-29,"28",7,-0.2,0.8,0,0,0,9.48,24.046,0,0,0,0,0,0,0,0,0,0
"1029",2014-04-29,"29",7.6,0.4,0.8,0.209912277255587,0,1,1912.556,3395.876,2120.963,68.332,0,1622.747,48.325,3989.498,35.59,0,0,0
"1030",2014-04-29,"30",8,-1,1,0.170996540960535,0,1,2475.067,6960.587,3206.71,42.246,644.11,0,384.05,1403.322,129.679,364.883,88.487,0
"1031",2014-04-29,"31",7,0.333333333333333,1,0.115886134067952,2,4,1327.81,2115.026,357.106,124.053,0,19.066,337.951,194.576,0,0,105.522,0
"1032",2014-04-29,"32",8,1,0.666666666666667,0.109837797066518,5,0,93.159,2002.434,506.892,0,0,0,102.581,0,0,0,0,0
"1033",2014-04-29,"33",6.2,-0.4,0.4,0.0790493500171658,3,1,3476.039,1237.23,857.68,0,0,0,139.282,6194.402,144.481,0,87.964,0
"1034",2014-04-30,"1",7.8,-0.4,0.75,0.153852579488926,1,0,971.96,4437.147,645.442,1070.873,0,0,185.783,2484.754,272.798,0,324.497,0
"1035",2014-04-30,"3",7,-1.2,1,0.0896922408290305,0,0,191.088,1863.695,2006.694,0,0,0,85.207,0,0,41.5,16.27,0
"1036",2014-04-30,"5",7,-0.6,1,0.0378660253302341,0,0,109.166,2872.906,94.884,0,0,0,64.292,345.148,0,203.296,10.068,0
"1037",2014-04-30,"6",6.8,-0.6,0.6,0.106701737833231,1,0,788.811,3889.767,2900.139,0,0,43.226,42.517,2327.627,63.787,0,0,0
"1038",2014-04-30,"7",4.66666666666667,-2,0,0.0319486485713016,0,0,2297.931,11614.191,1436.897,0,0,0,836.997,483.749,0,206.912,0,0
"1039",2014-04-30,"8",6.66666666666667,-0.5,1,0.034825039929765,0,0,38.781,3192.407,202.554,0,0,0,38.314,523.099,0,0,0,0
"1040",2014-04-30,"9",7,-0.5,0.75,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041",2014-04-30,"12",6.25,-0.25,0.666666666666667,0.107501056402775,2,0,1601.206,1813.783,1044.383,0,0,36.22,36.543,1932.45,476.321,0,4.11,0
"1042",2014-04-30,"13",7.83333333333333,-1.16666666666667,1,0.293671412174452,0,0,95.101,6297.293,0,0,0,118.425,327.387,671.949,242.522,0,0,0
"1043",2014-04-30,"14",6.66666666666667,0.666666666666667,0.666666666666667,0.0571869488536155,0,0,203.715,0,0,0,0,0,26.712,0,0,0,0,0
"1044",2014-04-30,"15",6,1.4,-0.4,0.068181818181818,1,0,180.898,0,0,0,0,0,206.083,0,0,0,0,0
"1045",2014-04-30,"16",7,0.4,1,0.0396664652995471,3,0,25.777,431.959,45.856,0,0,0,5.023,0,0,0,0,0
"1046",2014-04-30,"17",7,1,1,0.123932888424645,0,0,232.132,3315.954,109.149,60.552,0,0,44.38,759.032,391.944,0,34.883,0
"1047",2014-04-30,"19",7,0.4,0.8,0.0445467010730297,12,0,791.58,1729.217,5.125,0,0,0,51.309,370.99,0,0,0,0
"1048",2014-04-30,"20",7,0.2,0.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049",2014-04-30,"23",9,-1,1,0.393077195608306,2,0,445.928,8373.034,1912.302,0,0,0,19.248,1460.125,0,14.065,23.138,0
"1050",2014-04-30,"24",6.33333333333333,0,0.666666666666667,0.151825543095754,5,2,2804.939,3758.786,161.998,0,0,36.37,30.546,231.163,0,24.283,12.356,0
"1051",2014-04-30,"25",6.2,0.8,-0.4,0.105993283285422,5,2,8409.5,7636.274,283.013,0,0,0,212.395,0,143.37,0,0,5.067
"1052",2014-04-30,"26",6.2,-0.2,0.2,0.0840277777777778,0,0,1069.053,4156.633,37.577,0,0,0,45.78,2243.536,0,0,0,0
"1053",2014-04-30,"27",6.6,1.2,0.4,0.0889128352490421,1,0,1224.723,3075.323,251.452,0,157.319,0,72.77,2420.881,0,0,0,0
"1054",2014-04-30,"28",6.2,-0.2,0.2,0.0237986437512858,0,0,226.876,380.809,0,0,0,0,23.65,792.076,0,59.238,12.065,0
"1055",2014-04-30,"29",7.8,-0.4,0.2,0.0898260452646827,1,2,1098.17,3093.469,181.471,0,0,678.445,61.305,3248.53,50.56,0,0,0
"1056",2014-04-30,"30",7.8,-1.2,1,0.159439760086063,6,0,5278.712,5502.682,1965.469,0,0,5.021,254.927,1754.165,142.656,251.987,102.614,0
"1057",2014-04-30,"31",7,0.4,0.8,0.137296455938697,1,0,1516.87,1393.049,199.235,0,0,172.75,534.407,136.04,47.282,0,2257.626,0
"1058",2014-04-30,"32",7,0,0.666666666666667,0.0848040452445913,6,3,482.125,1788.789,651.805,0,0,0,42.578,0,103.49,0,0,0
"1059",2014-04-30,"33",6.4,-1,0.25,0.0149954835905507,1,0,1062.632,783.879,897.88,0,0,0,54.554,5187.761,219.173,0,0,0
"1060",2014-05-01,"1",8,-0.4,1,0.0405666687078811,7,4,1826.13,8411.82,350.472,625.253,0,28.098,44.43,2539.417,0,0,57.367,0
"1061",2014-05-01,"3",7.2,-0.8,1,0.13638883459216,1,0,1824.377,1083.126,3026.651,0,0,61.166,80.127,0,112.24,0,12.198,0
"1062",2014-05-01,"5",6.8,-0.2,1,0.0261181009318314,0,0,265.504,4449.378,121.293,0,0,0,139.338,512.459,0,0,17.119,0
"1063",2014-05-01,"6",8,0,1,0.308675213675214,2,0,290.615,1034.537,1207.069,0,0,11.035,43.191,2052.219,276.651,0,0,0
"1064",2014-05-01,"7",5,-1,0,0.10276607445555,0,0,492.957,2703.883,432.474,0,0,0,43.183,752.108,0,98.515,0,0
"1065",2014-05-01,"8",7,0.4,0.8,0.0373140985529645,0,0,96.708,9933.223,3751.748,0,0,0,57.046,442.897,0,0,202.552,0
"1066",2014-05-01,"9",7.5,-0.25,0.75,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067",2014-05-01,"12",6.2,-0.2,0.5,0.102893502207287,0,2,2555.067,3096.736,2854.546,434.079,181.611,71.407,60.44,5179.667,284.954,0,5.048,0
"1068",2014-05-01,"13",8.33333333333333,-1,2,0.146777630805409,0,0,159.039,5071.217,0,0,0,98.043,550.983,419.401,268.906,142.69,0,0
"1069",2014-05-01,"14",6,0,1,0.0934086629001883,0,0,65.296,0,0,0,0,0,22.49,179.511,0,0,0,0
"1070",2014-05-01,"15",6.6,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071",2014-05-01,"16",7,0,1,0.104453262786596,7,2,106.302,19.105,0,0,0,0,0,0,0,0,0,0
"1072",2014-05-01,"17",8,1,1,0.0823406893943922,0,1,281.717,831.842,13.036,0,5364.334,0,8.034,78.019,0,0,15.057,0
"1073",2014-05-01,"19",6.8,-0.2,0.8,0.126264918629735,2,0,545.44,2294.759,0,0,0,0,47.416,334.998,0,3.029,0,0
"1074",2014-05-01,"20",7,0.2,0.4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075",2014-05-01,"23",NA,NA,NA,0.390168058537644,0,0,503.847,11840.171,960.099,0,0,0,4.018,437.29,92.087,204.388,0,0
"1076",2014-05-01,"24",7.4,-0.8,1,0.116700676194484,0,0,1922.505,1161.251,0,0,0,0,49.323,386.353,0,0,0,0
"1077",2014-05-01,"25",7,-1,0.4,0.0874699294318279,20,0,1992.538,6989.223,0,0,0,178.414,248.208,2311.207,208.069,0,0,15.079
"1078",2014-05-01,"26",6.8,0,0.4,0.116824229691877,5,0,2968.521,1135.013,0,0,0,0,35.331,1767.848,0,0,0,0
"1079",2014-05-01,"27",7.6,0.4,0.8,0.11239224137931,1,0,947.541,2234.236,162.572,0,385.637,0,53.544,743.749,313.704,0,0,0
"1080",2014-05-01,"28",6.4,-0.6,0.4,0.0574909285561297,0,1,6400.11,2024.128,455.105,89.153,621.991,0,252.731,2350.038,82.913,37.83,0,40.242
"1081",2014-05-01,"29",7.6,0,0.4,0.184288795632322,0,1,722.366,4239.006,0,0,0,2245.507,35.15,1088.661,0,0,2.299,0
"1082",2014-05-01,"30",8.2,-1,1,0.164958952636318,3,0,1710.594,5647.631,2976.692,32.24,597.437,0,1100.882,1458.919,239.655,109.5,47.59,0
"1083",2014-05-01,"31",7,0.8,1,0.0462667836500452,0,3,1701.802,1790.8,191.667,39.131,0,19.341,44.524,15.63,0,0,333.055,0
"1084",2014-05-01,"32",7,-1,0,0.140571626937407,9,0,544.381,2831.296,863.829,0,0,0,40.7,0,0,0,0,0
"1085",2014-05-01,"33",7,-0.6,0.5,0.216104134892219,8,2,3519.487,1265.482,715.564,0,0,0,57.278,3994.177,205.063,0,141.179,0
"1086",2014-05-02,"1",7.6,-0.2,1,0.0710384982883723,0,0,741.432,6948.474,313.462,1069.748,0,0,32.443,755.203,0,0,11.083,0
"1087",2014-05-02,"3",7.6,-1.2,1.4,0.154168589361434,10,1,274.715,1102.326,4102.316,43.224,0,0,713.978,0,49.673,0,28.902,0
"1088",2014-05-02,"5",7,-0.2,1,0.00542835140653615,0,7,3172.519,7134.233,359.568,0,0,0,449.645,948.928,0,119.587,25.11,0
"1089",2014-05-02,"6",7.2,-0.75,1,0.213157172002511,4,0,915.983,3066.603,390.605,0,0,123.711,37.36,1526.76,263.373,0,0,7.101
"1090",2014-05-02,"7",6.75,-0.75,0.75,0.0495064279155189,1,0,1987.968,6101.671,166.687,0,0,0,409.984,828.253,0,112.095,0,0
"1091",2014-05-02,"8",7.2,-0.4,1,0.181738007703081,0,0,29.822,217.819,29.418,0,0,0,45.74,436.494,0,0,3.172,0
"1092",2014-05-02,"9",7.6,0,0.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093",2014-05-02,"12",5.5,0,0.5,0.120419224166133,1,0,1519.479,1303.77,858.106,249.135,0,37.362,45.013,3487.251,245.935,0,4.063,0
"1094",2014-05-02,"13",8,-1.4,0.8,0.223843228761559,0,0,1060.897,6352.049,0,0,0,67.646,122.569,503.145,243.956,0,0,0
"1095",2014-05-02,"14",6.66666666666667,0.333333333333333,1,0.0104166666666667,0,0,240.869,7.036,0,0,0,0,51.398,0,0,0,0,0
"1096",2014-05-02,"15",7,0.2,0.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097",2014-05-02,"16",8,2,1,0.0823710345382172,2,0,183.402,407.222,912.743,0,0,0,0,139.145,124.535,0,0,0
"1098",2014-05-02,"17",7,1,1,0.317294254411029,1,0,5876.488,1358.978,0,0,0,0,22.708,714.733,917.305,0,0,0
"1099",2014-05-02,"19",7.8,0.4,1.2,0.194388581269589,9,0,946.477,1185.459,0,0,0,0,75.693,0,0,3.037,0,0
"1100",2014-05-02,"20",7.2,0.2,0.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101",2014-05-02,"23",NA,NA,NA,0.44410288612092,0,0,596.588,4521.702,493.955,0,0,3079.064,0,0,288.995,0,0,0
"1102",2014-05-02,"24",7,-1,1,0.0849089485505638,0,0,636.809,573.455,0,0,0,0,51.377,559.859,0,12.118,0,0
"1103",2014-05-02,"25",6.5,-0.75,0,0.137262426900585,11,2,1997.623,4272.055,0,0,171.17,9.071,163.991,129.501,388.273,0,0,0
"1104",2014-05-02,"26",7.2,0.2,0.8,0.156570412006589,0,0,732.03,1681.137,306.82,0,0,0,50.54,2182.296,72.414,424.117,0,12.076
"1105",2014-05-02,"27",7.2,-1,0.6,0.119444444444444,1,0,797.757,1838.68,0,0,256.453,0,91.004,534.575,0,0,0,0
"1106",2014-05-02,"28",6.8,-0.5,1,0.0822636340373376,1,0,3912.668,2619.451,109.002,5.023,202.949,0,218.451,2816.699,30.166,84.101,25.779,0
"1107",2014-05-02,"29",NA,NA,NA,0.306284828497941,0,6,1339.343,557.003,0,0,0,642.421,0,302.231,157.998,0,0,0
"1108",2014-05-02,"30",8,-1,1,0.146629396596535,2,0,1226.663,6596.081,7343.087,99.761,178.118,0,70.281,2236.937,171.873,11.042,123.998,0
"1109",2014-05-02,"31",7,1,1,0.240553575895029,1,1,1814.447,2498.738,158.074,26.08,0,36.204,30.283,753.873,90.475,0,402.891,0
"1110",2014-05-02,"32",7.25,-0.25,0,0.0946802419214759,10,0,607.628,2228.205,759.534,0,0,0,40.26,0,89.955,0,0,0
"1111",2014-05-02,"33",NA,NA,NA,0.336391626921246,2,2,706.085,0,0,0,0,0,55.167,5.011,0,0,70.24,0
"1112",2014-05-03,"1",8,-0.2,1,0.120203186482474,0,1,1292.711,4492.202,2761.95,296.313,0,0,40.569,222.693,143.631,30.102,125.605,0
"1113",2014-05-03,"3",7.75,-0.4,1,0.119127264769634,5,0,550.479,924.108,3326.972,0,0,0,54.141,0,72.509,15.146,11.342,0
"1114",2014-05-03,"5",6.75,0.25,1,0.0544708514885385,1,5,478.629,2434.283,169.409,0,0,0,59.096,644.632,0,214.516,9.075,0
"1115",2014-05-03,"6",6.25,-0.75,0,0.208471593765711,0,0,4.009,473.247,198.154,0,0,0,75.887,90.64,0,0,0,0
"1116",2014-05-03,"7",6.25,-0.75,0.25,0.0972222222222222,0,0,284.516,475.748,303.578,0,0,0,46.46,969.553,0,0,0,0
"1117",2014-05-03,"8",7.4,0.4,1,0.244742369711503,0,0,150.835,1377.109,0,0,0,0,36.627,508.725,0,317.828,44.214,0
"1118",2014-05-03,"9",7.75,0.25,0.75,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119",2014-05-03,"12",5.6,-0.4,0.2,0.141264630645401,1,1,3400.103,1018.164,474.135,52.151,0,70.349,47.693,2831.903,1.026,0,22.674,0
"1120",2014-05-03,"13",7.25,-0.75,1,NA,0,0,13.958,1.095,0,0,0,0,0,69.036,0,0,0,0
"1121",2014-05-03,"14",6.8,0.2,1,0.00381944444444444,0,0,489.037,117.48,0,0,0,0,66.292,21.135,0,0,0,0
"1122",2014-05-03,"15",6.8,0.2,0.2,0.0714285714285715,3,1,243.495,312.229,0,0,0,0,15.069,14.115,0,0,0,0
"1123",2014-05-03,"16",NA,NA,NA,0.0346671075837742,1,0,438.894,629.951,248.375,0,0,0,0,530.554,0,0,0,0
"1124",2014-05-03,"17",7.25,-1,1,0.263804304414173,7,3,631.913,953.284,161.651,0,0,0,49.168,1463.175,10548.116,0,9.029,0
"1125",2014-05-03,"19",7.4,0.4,1,0.207620639452302,13,2,768.56,2063.54,0,0,0,0,73.473,453.642,0,0,0,0
"1126",2014-05-03,"20",6.75,0,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127",2014-05-03,"23",NA,NA,NA,0.479226542688081,0,0,403.664,4322.996,169.676,0,0,0,0,148.432,0,0,0,0
"1128",2014-05-03,"24",6.83333333333333,-1,1,0.0297787193973635,1,0,1153.118,2839.344,4.022,0,0,373.503,52.302,0,0,730.234,0,0
"1129",2014-05-03,"25",6.4,-0.25,0,0.0621527777777777,3,0,3954.08,5015.605,338.399,31.148,1056.366,0,125.035,2120.875,500.249,0,0,41.287
"1130",2014-05-03,"26",7.8,0,0.8,0.032915815398869,3,0,1216.714,1089.118,50.564,0,0,0,45.589,3490.629,0,0,0,0
"1131",2014-05-03,"27",6.4,1.2,0,0.115625,2,0,932.902,3800.415,0,0,0,0,51.279,582.41,213.976,0,0,0
"1132",2014-05-03,"28",7.4,0,1,0.0580449019259054,2,0,3589.454,2498.671,459.38,12.035,466.361,0,53.655,2331.581,0,46.672,217.981,43.93
"1133",2014-05-03,"29",8,1,1,0.319327634949254,0,3,936.645,334.37,34.317,0,0,6026.736,14.052,120.358,0,0,0,0
"1134",2014-05-03,"30",7.8,-1.2,1,0.170010964912281,3,0,466.374,1265.642,3160.634,0,26.189,0,90.7,842.949,0,0,9.033,0
"1135",2014-05-03,"31",7.4,1,1.2,0.0470111601176156,0,0,459.472,291.122,0,0,0,2.112,267.295,53.183,0,0,1376.478,0
"1136",2014-05-03,"32",7.5,-1,0.5,0.081146301122172,2,0,250.641,1717.799,199.436,0,0,0,16.111,0,0,0,0,0
"1137",2014-05-03,"33",NA,NA,NA,0.330223626616264,3,1,12881.203,93.648,2.01,0,0,0,20.627,504.757,0,0,0,0
"1138",2014-05-04,"1",8,-0.5,1,0.0844077614249242,0,0,1590.544,4100.079,1246.92,0,0,0,35.525,502.69,0,0,260.861,0
"1139",2014-05-04,"3",7.4,-1.2,0.8,0.0661624066483447,4,0,80.634,192.146,2692.839,0,0,0,37.76,0,0,41.416,0,0
"1140",2014-05-04,"5",7,0.25,1,0.0725803349308499,2,0,177.708,3267.353,270.164,0,0,0,104.053,71.958,0,110.071,26.158,0
"1141",2014-05-04,"6",7.6,-0.8,0.75,0.167090557153094,0,0,366.025,1572.977,272.503,0,0,0,135.427,1430.776,4.015,93.997,0,0
"1142",2014-05-04,"7",NA,NA,NA,0.0236111111111111,0,0,488.759,1971.234,153.388,0,0,0,0,154.022,0,0,0,0
"1143",2014-05-04,"8",6.8,-0.2,1,0.0203489729225023,1,0,98.159,665.511,0,0,0,0,34.334,609.851,0,0,0,0
"1144",2014-05-04,"9",6.6,0.2,0.4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145",2014-05-04,"12",4.8,-0.8,-0.2,0.0595158562196028,0,0,2943.72,506.134,1302.025,0,0,0,44.191,3978.35,0,0,0,0
"1146",2014-05-04,"13",8,-1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147",2014-05-04,"14",6.8,0,0.8,0.000694444444444444,0,0,229.475,59.026,0,0,0,0,54.526,31.135,0,0,0,0
"1148",2014-05-04,"15",7,-0.2,0.6,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1149",2014-05-04,"16",7,0,1,0.0762173251397389,0,0,760.422,255.043,904.613,29.127,0,0,15.073,176.559,0,11.114,13.048,0
"1150",2014-05-04,"17",NA,NA,NA,0.0126905451364879,0,0,311.398,1934.41,0,0,0,0,21.436,188.853,0,0,0,0
"1151",2014-05-04,"19",6.6,-0.4,0.8,0.0498647847773739,0,0,3794.664,3490.075,0,0,0,0,63.501,33.925,0,0,0,0
"1152",2014-05-04,"20",7.33333333333333,0,0.666666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153",2014-05-04,"23",NA,NA,NA,NA,0,0,19.69,0,0,0,0,0,0,0,0,0,0,0
"1154",2014-05-04,"24",7.5,-0.5,1,0.138902014539047,0,0,3780.341,901.181,0,0,0,51.786,41.382,22.098,0,0,0,0
"1155",2014-05-04,"25",7.2,1,0.6,0.10192644135169,3,1,1189.622,3579.906,2715.551,0,0,0,256.818,0,843.568,0,0,0
