"","ID","date","observation_day","mood","arousal","valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","night_physical_activity","night_screen","night_appcat_combined","MAX_inactivity_timediff","SUM_inactivity_timediff","weekday","week_of_year","appCat_total","was_na_mood","was_na_arousal","was_na_valence","was_na_activity","was_na_night_activity","mood_of_next_day","roll_mean_3","roll_mean_7"
"225",7,2014-03-31,12,4.8,-0.8,0,0.0621857227739581,5499.48399949074,5,1,1112.855,1098.846,2814.636,0,0,0,38.138,225.954,207.856,0,0,0,0.025,6321.2040002346,6155.151,1,2,1,13,5498.285,2,2,2,0,0,6.6,6.06666666666667,6.62857142857143
"226",7,2014-04-01,13,6.6,-1,0.8,0.126441835060801,8626.82799959183,0,7,718.761,4203.286,2730.206,0,0,0,47.348,772.526,0,0,0,0,0.0111111111111111,1683.91800045967,1683.031,5,5,2,13,8472.127,1,1,1,0,0,6.2,5.93333333333333,6.58571428571428
"227",7,2014-04-02,14,6.2,-0.8,0.6,0.243233258482456,6071.98899888992,13,3,3665.135,1635.61,317.999,0,0,0,91.939,73.809,711.465,0,0,0,0.00277777777777778,5919.13099980354,5918.271,4,5,3,14,6495.957,1,1,1,0,0,6.6,5.86666666666667,6.47142857142857
"228",7,2014-04-03,15,6.6,-0.3,0.3,0.142222222222222,3295.98600053787,3,0,561.403,2187.79,59.478,0,0,0,31.328,267.798,185.08,0,0,0,0.0111111111111111,7257.42999958992,7246.88,4,4,4,14,3292.877,1,1,1,0,0,6.8,6.46666666666667,6.44285714285714
"229",7,2014-04-04,16,6.8,-0.8,0.2,0.0766308243727599,3540.14000105858,3,1,379.014,2347.494,267.144,0,0,0,222.509,152.874,0,0,0,0,0.00366556774902528,4777.02299976349,4776.678,5,5,5,14,3369.035,1,1,1,0,0,6,6.53333333333333,6.34285714285714
"230",7,2014-04-05,17,6,0,0.4,0.282569521690767,4900.41999912262,9,5,1933.974,1003.418,242.704,0,0,0,112.278,1184.836,149.298,0,0,0,0.00462962962962963,6484.31100058555,6350.426,5,5,6,14,4626.508,3,3,3,0,0,6.6,6.46666666666667,6.2
"231",7,2014-04-06,18,6.6,-0.4,0.8,0.0398717948717949,2862.24600076675,2,1,576.267,1914.719,0,0,0,0,110.165,423.32,0,0,0,0,0.198109243697479,5181.61700057984,5140.041,2,2,7,14,3024.471,2,2,2,0,0,5.6,6.46666666666667,6.22857142857143
"232",7,2014-04-07,19,5.6,-0.4,0.4,0.116124633761551,2885.292999506,0,1,212.15,3118.701,0,0,0,0,93.047,215.694,0,0,0,0,0.0462962962962962,5898.72799992562,5740.824,3,3,1,14,3639.592,1,1,1,0,0,6.8,6.06666666666667,6.34285714285714
"233",7,2014-04-08,20,6.8,-0.4,0.6,0.119038281979458,3912.84799909592,0,0,309.961,3227.878,237.246,0,0,0,167.077,221.078,0,0,0,0,0.00637522768670309,8160.93700003624,8160.664,5,5,2,14,4163.24,0,0,0,0,0,6.5,6.33333333333333,6.37142857142857
"234",7,2014-04-09,21,6.5,-1.1,0.7,0.101666666666667,9361.52199912071,2,1,429.22,2062.495,0,0,0,0,106.845,479.095,0,0,0,0,0.00640558591378263,5814.590000391,5813.743,5,5,3,15,3077.655,1,1,1,0,0,6.3,6.3,6.41428571428571
"235",7,2014-04-10,22,6.3,0.5,0.2,0.152222222222222,2540.45200061798,4,4,482.551,841.444,136.535,0,0,0,34.124,1032.992,22.179,0,0,0,0.0114638447971781,4374.66000032425,2024.019,5,5,4,15,2549.825,1,1,1,0,0,5.6,6.53333333333333,6.37142857142857
"236",7,2014-04-11,23,5.6,0.4,0.1,0.0820634920634921,1642.21200060844,0,0,187.975,1072.858,0,0,0,0,40.111,90.485,249.159,0,0,0,0.0101851851851852,3006.7990000248,3006.735,6,6,5,15,1640.588,2,3,3,0,0,6.6,6.13333333333333,6.2
"237",7,2014-04-12,24,6.6,0.4,0.9,0.225555555555556,4181.87300086021,2,10,653.169,2473.137,223.154,0,0,0,102.329,728.901,0,0,0,0,0.0630720240345908,7258.89899992944,7168.955,1,2,6,15,4180.69,2,2,2,0,0,6.6,6.16666666666667,6.28571428571429
"238",7,2014-04-13,25,6.6,0.2,1,0.0222222222222222,4605.86200189591,5,0,623.743,2074.139,961.508,0,0,0,30.185,842.04,0,0,0,0,0.0157407407407407,3951.64800000191,3951.278,6,6,7,15,4531.615,1,1,1,0,0,6.2,6.26666666666667,6.28571428571429
"239",7,2014-04-14,26,6.2,-0.2,0.4,0.0494444444444444,4129.38700032235,1,1,583.228,1563.123,1834.932,0,0,0,30.17,192.866,0,0,0,0,0.0111500155617803,3526.1890001297,3527.878,5,5,1,15,4204.319,0,0,0,0,0,6.2,6.46666666666667,6.37142857142857
"240",7,2014-04-15,27,6.2,-1.2,0.4,0.0147306738202377,3506.90499973297,0,0,94.601,1828.473,779.157,0,0,0,59.443,743.159,0,0,0,0,0.00186741363211951,693.586999893188,693.217,7,7,2,15,3504.833,2,2,2,0,0,5.4,6.33333333333333,6.28571428571429
"241",7,2014-04-16,28,5.4,-0.7,-0.1,0.162862965911094,4450.09900021553,1,8,1493.351,2515.764,0,0,0,0,164.644,401.048,0,0,0,0,0.0305555555555556,5219.70600008964,5219.15,5,5,3,16,4574.807,2,2,2,0,0,3.8,5.93333333333333,6.12857142857143
"242",7,2014-04-17,29,3.8,-1.2,-0.4,0.183888888888889,2496.65799927712,1,0,800.733,1055.777,0,0,0,0,36.137,199.778,0,0,0,0,0.00833333333333333,4613.0640001297,4726.341,4,5,4,16,2092.425,0,0,0,0,0,5.5,5.13333333333333,5.77142857142857
"243",7,2014-04-18,30,5.5,-0.9,-0.1,0.07,2313.44000053406,1,2,438.182,1441.844,0,0,0,0,126.585,306.838,0,0,0,0,0.00842749529190207,5252.95700025558,5689.504,6,6,5,16,2313.449,1,1,1,0,0,6.9,4.9,5.75714285714286
"244",7,2014-04-19,31,6.9,0.1,0.8,0.00500075298936779,1771.29300069809,0,0,215.994,874.119,138.522,0,0,0,28.581,384.744,0,0,0,0,0.00938697318007663,4253.10099983216,3945.689,6,6,6,16,1641.96,2,2,2,0,0,6.2,5.4,5.8
"245",7,2014-04-20,32,6.2,-0.6,0.2,0.0711111111111112,462.34400010109,0,0,22.122,134.74,14.091,0,0,0,0,291.207,0,0,0,0,0,350.740000009536,350.394,4,5,7,16,462.16,4,4,4,0,0,6.5,6.2,5.74285714285714
"246",7,2014-04-21,33,6.5,-0.3,0.7,0.091078971533517,5272.2149989605,0,0,453.712,2863.893,80.262,0,0,0,49.197,1101.56,666.736,55.371,0,0,0.113888888888889,6179.64100074768,6194.727,4,4,1,16,5270.731,1,1,1,0,0,6.2,6.53333333333333,5.78571428571429
"247",7,2014-04-22,34,6.2,-0.3,0.5,0.142250957854406,1757.37999939919,0,2,925.063,628.348,0,0,0,0,113.325,111.425,0,0,0,0,0.0129629629629629,3946.44599962234,3738.939,6,6,2,16,1778.161,1,1,1,0,0,6,6.3,5.78571428571429
"248",7,2014-04-23,35,6,-0.2,0.2,0.0933754362096608,6643.58400034904,5,0,1192.159,4698.846,128.44,0,0,0,24.103,530.808,81.312,0,0,0,0.0287037037037037,4025.47200012207,3954.823,4,5,3,17,6655.668,2,2,2,0,0,5.6,6.23333333333333,5.87142857142857
"249",7,2014-04-24,36,5.6,-0.5,-0.1,0.250555555555555,2796.89400029182,3,1,288.796,3392.355,0,0,0,0,159.752,169.472,0,0,1.003,0,0.0212962962962963,5124.30899977684,5123.377,4,5,4,17,4011.378,2,2,2,0,0,4.8,5.93333333333333,6.12857142857143
"250",7,2014-04-25,37,4.8,0.4,0,0.116666666666667,1366.54500031471,5,0,264.641,828.758,0,0,0,0,17.094,255.393,0,0,0,0,0.0037037037037037,317.386999607086,317.294,7,7,5,17,1365.886,2,2,2,0,0,6,5.46666666666667,6.02857142857143
"251",7,2014-04-26,38,6,-0.6,0.1,0.0174874047339052,1746.98600149155,0,0,276.666,957.186,0,0,0,0,113.848,397.753,0,0,0,0,0.00833333333333333,4136.3710000515,3865.888,4,5,6,17,1745.453,1,1,1,0,0,6,5.46666666666667,5.9
"252",7,2014-04-27,39,6,-0.4,0.4,0.0142485477691262,1995.13800120354,1,1,357.655,1501.165,0,0,0,0,68.861,12.051,0,53.51,0,0,0.0222222222222222,7577.07900047303,7533.896,5,5,7,17,1993.242,1,1,1,0,0,6.6,5.6,5.87142857142857
"253",7,2014-04-28,40,6.6,0.4,0.6,0.138961251167134,9948.6370036602,6,3,2749.792,4123.581,993.504,0,0,0,319.617,1053.431,1.004,285.97,4.188,0,0.0110805019895929,5582.66500020027,5581.556,5,5,1,17,9531.087,1,1,1,0,0,6.6,6.2,5.88571428571429
"254",7,2014-04-29,41,6.6,-0.4,0.6,0.172823567266157,3663.24200057983,1,8,1747.151,3072.869,931.825,0,14.065,0,23.084,284.597,0,140.695,0,0,0.0203703703703704,4787.20699977875,5028.506,4,4,2,17,6214.286,4,4,4,0,0,5.4,6.4,5.94285714285714
"255",7,2014-04-30,42,5.4,-1.2,0,0.00866827917536448,3948.15000033379,0,0,945.254,6673.81,954.155,0,0,0,830.935,0,0,155.684,0,0,0.120943366566991,5841.25900030136,9164.566,0,0,3,18,9559.838,2,2,2,0,0,6.3,6.2,5.85714285714286
"256",7,2014-05-01,43,6.3,-1.1,0.8,0.100322019797908,993.769000291824,0,0,358.646,838.643,118.386,0,0,0,19.08,179.789,0,98.515,0,0,0.075,4050.55899977684,3956.664,2,2,4,18,1613.059,3,3,3,0,0,6.2,6.1,5.95714285714286
"257",7,2014-05-02,44,6.2,0,0.6,0.0636547291092746,3984.36899900437,0,0,1180.032,5571.161,166.687,0,0,0,400.95,185.873,0,112.095,0,0,0.0725802396256942,1421.56100082397,1420.669,2,2,5,18,7616.798,2,2,2,0,0,NA,5.96666666666667,6.15714285714286
"258",8,2014-03-14,1,7.4,-0.2,1.2,0.140334073242152,3098.64000082016,0,10,588.709,263.401,0,0,0,0,34.208,714.42,1277.345,180.247,20.109,0,0.0305072506717243,261.630000114441,261.533,5.802,8.385,5,11,3078.439,0,0,0,5,5,6.4,NA,NA
"259",8,2014-03-15,2,6.4,-0.6,0.6,0.102287179180196,949.105999946595,0,2,51.416,296.208,77.59,0,0,17.086,62.704,442.426,0,0,0,0,0.00930375281036783,278.566999912262,278.353,3.912,6.875,6,11,947.43,0,0,0,5,5,7,NA,NA
"260",8,2014-03-16,3,7,-0.6,1.2,0.0278257456000402,2380.05399990082,0,0,82.143,1753.462,0,0,0,0,45.006,449.578,0,0,11.119,0,0.0262077294685991,251.900000333786,251.502,4.528,7.639,7,11,2341.308,1,1,1,5,5,6.1,6.93333333333333,NA
"261",8,2014-03-17,4,6.1,0.3,0.5,0.0755695611577965,1268.26400017738,0,0,53.55,5763.016,0,0,0,0,58.308,553.333,0,0,0,0,0.000924994653808213,0,38.149,8.84,8.84,1,11,6428.207,1,1,1,3,5,6.5,6.5,NA
"262",8,2014-03-18,5,6.5,-0.1,0.7,0.0455861788511006,1285.65099954605,0,0,5.92,704.977,142.79,0,0,0,39.056,391.249,0,0,0,0,0,150.424999952316,6433.722,6,7,2,11,1283.992,1,1,1,0,0,7.3,6.53333333333333,NA
"263",8,2014-03-19,6,7.3,0.2,1.2,0.100827461153581,1135.40699934959,1,0,44.098,518.356,26.471,0,0,0,56.276,480.386,0,0,8.043,0,0,32.5190000534057,32.188,8,8,3,12,1133.63,1,1,1,0,0,6.4,6.63333333333333,NA
"264",8,2014-03-20,7,6.4,-0.2,0.8,0.0898159820592054,985.27299952507,0,1,4862.881,227.016,0,0,0,0,37.051,621.61,0,0,0,0,0,692.052999734878,692.183,7,7,4,12,5748.558,0,0,0,0,0,6.6,6.73333333333333,6.72857142857143
"265",8,2014-03-21,8,6.6,-0.4,0.6,0.0143076837834443,2683.52399969101,0,4,215.864,2409.832,0,0,0,0,39.147,991.534,0,0,48.316,0,0.0037037037037037,171.361999988556,171.191,5,6,5,12,3704.693,0,0,0,0,0,6.4,6.76666666666667,6.61428571428571
"266",8,2014-03-22,9,6.4,-0.4,0.8,0.0355703271237592,609.253000020981,0,0,0,4183.134,0,0,0,0,36.14,361.453,89.938,0,16.075,0,0,114.315999984741,114.179,7,7,6,12,4686.74,0,0,0,0,0,7.2,6.46666666666667,6.61428571428571
"267",8,2014-03-23,10,7.2,-0.2,0.8,0.0412445534877768,1152.40500020981,2,0,83.107,310.532,0,0,0,0,322.857,1419.633,213.642,0,82.451,0,0,317.464000225067,314.887,5,6,7,12,2432.222,0,0,0,0,0,6.8,6.73333333333333,6.64285714285714
"268",8,2014-03-24,11,6.8,-0.8,1,0.0740926604202586,1248.68099975586,0,0,2.035,114.891,0,0,0,0,43.976,1086.908,0,0,6.029,0,0.0437519452225334,221.955000162124,4109.838,4,5,1,12,1253.839,0,0,0,0,0,7.1,6.8,6.74285714285714
"269",8,2014-03-25,12,7.1,0,1,0.0270362589480236,542.49799990654,0,0,5.494,49.97,89.12,0,0,0,43.875,353.84,0,0,0,0,0,659.410000085831,658.041,6,7,2,12,542.299,2,2,2,0,0,7,7.03333333333333,6.82857142857143
"270",8,2014-03-26,13,7,0.4,1,0.137235469448584,1753.46000099182,0,4,330.846,830.031,112.399,0,0,161.499,45.978,413.674,0,0,11.029,0,0,183.785000085831,1578.648,6,6,3,13,1905.456,2,2,2,0,0,6.6,6.96666666666667,6.78571428571429
"271",8,2014-03-27,14,6.6,0,0.6,0.109657244380565,980.019999980927,0,6,104.84,806.568,0,0,0,0,49.971,2028.461,0,0,0,0,0,64.9909999370575,64.98,7,7,4,13,2989.84,0,0,0,0,0,6.4,6.9,6.81428571428571
"272",8,2014-03-28,15,6.4,-0.4,0.6,0.0264956192737818,1817.11900043488,1,12,774.677,899.459,0,0,0,0,52.028,706.401,0,167.534,0,0,0.0492685963274198,1562.99800014496,1759.587,3,5,5,13,2600.099,1,1,1,0,0,7.3,6.66666666666667,6.78571428571429
"273",8,2014-03-29,16,7.3,-0.2,0.9,0.0399105930038992,1111.12200069427,0,0,11.091,536.168,64.889,0,0,0,40.071,422.01,0,0,0,0,0,59.8029999732971,59.797,7,7,6,13,1074.229,1,1,1,0,0,7.2,6.76666666666667,6.91428571428571
"274",8,2014-03-30,17,7.2,0.3,0.5,0.12028551989635,692.781998872757,0,0,9.926,207.445,0,0,0,0,33.273,441.056,0,0,0,0,0,80.7070000171661,80.319,7,7,7,13,691.7,2,2,2,0,0,7.3,6.96666666666667,6.91428571428571
"275",8,2014-03-31,18,7.3,-0.2,1.2,0.126295442908346,1582.58399963379,0,0,0,1230.323,20.184,0,0,0,43.612,379.598,0,0,14.035,0,0,87.1110000610352,86.778,8,8,1,13,1687.752,1,1,1,0,0,7.4,7.26666666666667,6.98571428571429
"276",8,2014-04-01,19,7.4,-0.8,1.2,0.0956092436974789,1608.96600008011,0,0,26.198,979.977,32.121,0,0,0,47.543,899.848,0,0,3.005,0,0,87.9570000171661,87.926,7,7,2,13,1988.692,1,1,1,0,0,6.6,7.3,7.02857142857143
"277",8,2014-04-02,20,6.6,-0.6,0.8,0.0226335047310652,630.088000774383,0,0,33.864,1762.109,19.154,0,0,0,44.704,196.131,0,0,20.146,0,0,465.453000545502,792.319,7.674,7.674,3,14,2076.108,1,1,1,1,0,7.4,7.1,6.97142857142857
"278",8,2014-04-03,21,7.4,0.6,1.2,0.126028617019675,2695.64599895477,0,0,30.415,1811.529,0,0,0,0,88.091,706.977,0,0,50.577,0,0,66.7219998836517,66.818,8,8,4,14,2687.589,2,2,2,0,0,7.4,7.13333333333333,7.08571428571429
"279",8,2014-04-04,22,7.4,0.2,1.2,0.0497983561396378,1019.19400072098,2,0,168.297,857.425,0,0,0,0,22.313,1415.385,0,0,9.065,0,0,201.766999959946,690.165,6,7,5,14,2472.485,2,2,2,0,0,7.4,7.13333333333333,7.22857142857143
"280",8,2014-04-05,23,7.4,0.2,1.2,0.149458218549128,873.987000226975,0,0,3.075,478.595,0,0,0,0,34.852,357.154,0,0,0,0,0,246.4359998703,246.402,5,6,6,14,873.676,0,0,0,0,0,7.4,7.4,7.24285714285714
"281",8,2014-04-06,24,7.4,-0.2,1.2,0.0116483764620873,1128.30700039864,0,0,9.164,331.962,11.032,0,0,0,26.354,433.016,0,0,11.055,0,0.0933406795224977,861.487999916076,860.956,3,5,7,14,822.583,1,1,1,0,0,7,7.4,7.27142857142857
"282",8,2014-04-07,25,7,0,1,0.163957014072241,2265.90599918365,1,6,339.208,695.586,72.106,0,0,0,62.445,1085.642,0,7.028,0,0,0,107.756999969482,107.843,8,8,1,14,2262.015,0,0,0,0,0,6.6,7.26666666666667,7.22857142857143
"283",8,2014-04-08,26,6.6,0,0.6,0.0930372675647507,2436.48400092125,0,0,61.047,1572.274,93.167,0,0,0,49.581,964.877,0,0,31.197,0,0,2236.20699906349,2236.199,5,7,2,14,2772.143,1,1,1,0,0,6.7,7,7.11428571428571
"284",8,2014-04-09,27,6.7,0.1,0.8,0.068370523415978,1878.20400047302,0,0,52.524,1446.344,0,0,0,0,3556.35,1906.161,0,0,6.016,0,0,128.090000152588,128.029,5,7,3,15,6967.395,3,3,3,0,0,7.6,6.76666666666667,7.12857142857143
"285",8,2014-04-10,28,7.6,1.2,1.4,0.254112261710695,4049.22799992561,0,0,81.941,2985.572,230.726,0,0,0,77.524,763.853,0,0,39.554,0,0,466.049999952317,465.809,8,8,4,15,4179.17,0,0,0,0,0,7.6,6.96666666666667,7.15714285714286
"286",8,2014-04-11,29,7.6,0.6,1,0.0835023857074204,992.283000469208,0,0,24.803,411.473,20.102,0,0,0,31.847,501.104,0,0,0,0,0.15534521116561,702.58999991417,701.859,3,4,5,15,989.329,0,0,0,0,0,7,7.3,7.18571428571429
"287",8,2014-04-12,30,7,0.1,0.8,0.0400439026482066,634.586000442505,0,0,0,1847.142,0,0,0,0,41.533,519.463,0,0,0,0,0.0305205415499534,258.198000192642,257.717,3,5,6,15,2408.138,1,1,1,0,0,7.5,7.4,7.12857142857143
"288",8,2014-04-13,31,7.5,0,1.2,0.00772335326659052,2060.15800023079,0,0,8.147,658.403,221.563,0,0,0,111.384,2863.276,0,0,5.043,0,0,72.8589997291565,72.779,7,7,7,15,3867.816,1,1,1,0,0,7,7.36666666666667,7.14285714285714
"289",8,2014-04-14,32,7,0.2,0.6,0.103844938489362,3069.84900069237,0,0,66.018,1722.414,81.273,0,0,45.241,54.84,1065.957,0,0,31.393,0,0,18.8020000457763,18.995,8,8,1,15,3067.136,1,1,1,0,0,6.4,7.16666666666667,7.14285714285714
"290",8,2014-04-15,33,6.4,-0.8,0.6,0.0545454545454545,3086.96599936486,0,0,253.771,2059.015,36.189,0,0,0,42.058,638.023,0,0,0,0,0,356.227000236512,355.23,6,7,2,15,3029.056,0,0,0,0,0,6.8,6.96666666666667,7.11428571428571
"291",8,2014-04-16,34,6.8,-0.3,1,0.109755770263017,1165.9439997673,0,0,112.728,356.609,22.458,0,0,48.299,38.303,561.312,0,0,23.34,0,0,62.5119998455048,154.316,6,7,3,16,1163.049,2,2,2,0,0,6.3,6.73333333333333,7.12857142857143
"292",8,2014-04-17,35,6.3,-0.9,0.8,0.15549050788139,3108.31599926948,0,0,111.431,1008.676,137.629,0,0,0,176.77,552.694,1114.867,0,3.038,0,0,558.318999767303,557.668,8,8,4,16,3105.105,1,1,1,0,0,6.6,6.5,6.94285714285714
"293",8,2014-04-18,36,6.6,0.1,0.7,0.0784671778315846,754.447999954223,0,0,5.897,118.23,0,0,0,0,35.281,592.541,0,0,0,0,0,211.013000011444,210.758,5,7,5,16,751.949,1,1,1,0,0,7.8,6.56666666666667,6.8
"294",8,2014-04-19,37,7.8,1.4,1.2,0.0624046310178244,1009.07999920845,0,0,143.124,303.952,88.565,0,0,0,38.794,472.58,0,22.302,7.023,0,0,122.237999677658,121.925,8,8,6,16,1076.34,0,0,0,0,0,6.6,6.9,6.91428571428571
"295",8,2014-04-20,38,6.6,-0.8,0.9,0.00726423902894492,1156.30299949646,0,0,2291.839,85.042,173.542,0,0,0,28.248,5735.013,0,17.156,15.074,0,0,1406.31899976731,1405.129,5,7,7,16,8345.914,1,1,1,0,0,6.2,7,6.78571428571429
"296",8,2014-04-21,39,6.2,-0.7,0.5,0.0463163799112475,1760.54899954796,0,0,90.122,553.9,437.264,0,0,5.032,24.268,643.481,0,0,6.026,0,0.000957854406130268,101.213999986649,97.985,7,7,1,16,1760.093,1,1,1,0,0,5.6,6.86666666666667,6.67142857142857
"297",8,2014-04-22,40,5.6,-0.4,0.4,0.123284353306512,876.080999612808,0,0,100.85,360.533,21.094,0,0,0,38.931,352.016,0,0,0,0,0.00185185185185185,667.865999937057,667.775,2,3,2,16,873.424,1,1,1,0,0,5.7,6.13333333333333,6.55714285714286
"298",8,2014-04-23,41,5.7,0.2,0.4,0.184961643598461,1174.8290002346,0,0,149.32,812.274,0,0,0,0,31.316,313.077,0,0,0,0,0,590.823000192642,590.463,6,7,3,17,1305.987,1,1,1,0,0,6.8,5.83333333333333,6.4
"299",8,2014-04-24,42,6.8,0.2,1.2,0.116518078495766,1899.13699960709,0,0,17.42,1209.679,82.896,0,0,0,547.374,554.572,0,0,0,0,0.0829710144927537,445.786999940872,449.883,2,4,4,17,2411.941,1,1,1,0,0,6,6.03333333333333,6.47142857142857
"300",8,2014-04-25,43,6,-0.2,0.4,0.0403136200716845,1061.34600067139,0,0,14.901,10048.449,0,0,0,0,32.341,432.764,0,0,0,0,0.0910331384015595,417.178999900818,417.078,3,4,5,17,10528.455,0,0,1,0,0,6.8,6.16666666666667,6.38571428571429
"301",8,2014-04-26,44,6.8,-0.4,0.5,0.0754861111111112,582.623000383377,0,0,216.672,96.664,0,0,0,0,29.159,237.624,0,0,0,0,0.00648148148148148,586.34400010109,585.891,5,6,6,17,580.119,2,2,2,0,0,6.2,6.53333333333333,6.24285714285714
"302",8,2014-04-27,45,6.2,-0.6,0.8,0.00868773946360154,1297.14199995995,0,3,100.223,697.654,0,0,0,0,24.136,622.411,0,0,0,0,0,60.0090000629425,59.908,7,7,7,17,1444.424,1,1,1,0,0,5.9,6.33333333333333,6.18571428571429
"303",8,2014-04-28,46,5.9,-0.6,0.8,0.0356038647342995,679.634000062943,0,0,64.587,120.524,0,0,0,0,35.36,461.776,0,0,0,0,0,931.246000051498,931.131,8,8,1,17,682.247,1,1,1,0,0,6.2,6.3,6.14285714285714
"304",8,2014-04-29,47,6.2,0.3,0.5,0.049593837535014,1589.04700016975,0,0,3.016,952.936,61.435,0,0,0,39.375,531.839,0,0,0,0,0,185.124000310897,184.82,7,7,2,17,1588.601,2,2,2,0,0,6.9,6.1,6.22857142857143
"305",8,2014-04-30,48,6.9,-0.5,1.1,0.0270686033033903,863.259999036788,0,0,9.65,327.041,104.254,0,0,0,32.162,386.923,0,0,0,0,0,436.390999794006,435.062,6,7,3,18,860.03,1,1,1,0,0,7,6.33333333333333,6.4
"306",8,2014-05-01,49,7,0.4,0.8,0.0597025576847431,5125.92700052261,0,0,36.788,9748.306,3751.748,0,0,0,45.354,367.272,0,0,202.552,0,0.0477524343070562,3195.82199954986,3195.045,3,5,4,18,14152.02,0,0,0,0,0,7.2,6.7,6.42857142857143
"307",8,2014-05-02,50,7.2,-0.4,1,0.264114145658263,597.342000246048,0,0,26.807,131.376,29.418,0,0,0,37.67,368.427,0,0,3.172,0,0,272.788000106811,272.234,6,7,5,18,596.87,0,0,0,0,0,7.1,7.03333333333333,6.6
"308",8,2014-05-03,51,7.1,0,1,0.277124190005837,786.879999637604,0,0,83.948,1254.695,0,0,0,0,27.571,420.997,0,6.071,44.214,0,0.0444444444444444,165.898000240326,165.595,5,6,6,18,1837.496,1,1,1,0,0,6.6,7.1,6.64285714285714
"309",8,2014-05-04,52,6.6,0.2,0.8,0.0325583566760037,957.285000085831,1,0,38.239,587.017,0,0,0,0,26.278,303.729,0,0,0,0,0.190772669220945,658.763000249862,657.762,2,3,7,18,955.263,2,2,2,0,0,NA,6.96666666666667,6.7
"310",9,2014-03-23,1,7,0.8,0.2,0.0466666666666666,3414.54399943352,0,1,43.599,1815.698,1873.796,0,0,0,55.052,18.333,7.177,0,1.005,0,0.00925925925925926,807.58899974823,807.088,5,5,7,12,3814.66,1,1,1,0,0,7.2,NA,NA
"311",9,2014-03-24,2,7.2,0.2,0.6,0.126111111111111,5587.86400055885,0,0,27.582,3102.255,880.389,54.492,0,4.091,50.423,863.985,250.549,324.702,20.667,0,0.0111111111111111,3462.44300031662,35610.223,6,6,1,12,5579.135,1,1,1,0,0,6.2,NA,NA
"312",9,2014-03-25,3,6.2,0.4,-0.2,0.0405555555555556,5229.52000141144,1,0,280.258,1862.551,2797.707,106.12,0,10.256,60.06,93.194,0,0,0,17.433,0.000925925925925926,342.120000123978,341.948,6,6,2,12,5227.579,0,0,0,0,0,7.2,6.8,NA
"313",9,2014-03-26,4,7.2,0.4,0.4,0.123104921898025,7646.78500032425,3,2,619.308,1382.887,2016.413,0,0,1.004,31.395,245.033,0,0,75.999,0,0.00277777777777778,1982.67299985886,1981.97,5,5,3,13,4372.039,1,1,1,0,0,7.6,6.86666666666667,NA
"314",9,2014-03-27,5,7.6,-0.7,0.8,0.0383333333333334,2884.78699874878,1,0,179.183,684.744,1607.616,0,0,0,86.359,200.546,1.01,109.457,0,14.396,0.0259259259259259,948.466000080109,948.14,5,5,4,13,2883.311,1,1,1,0,0,7.8,7,NA
"315",9,2014-03-28,6,7.8,-0.4,0.8,0.105555555555556,4278.49400043487,4,0,205.043,969.586,1733.872,0,0,3.073,36.736,255.696,983.769,17.192,70.972,0,0.0155202821869489,2504.32900047302,2497.113,4,4,5,13,4275.939,1,1,1,0,0,8,7.53333333333333,NA
"316",9,2014-03-29,7,8,-0.4,1,0.106666666666667,7238.56499910355,5,0,452.893,3470.037,3060.413,0,0,0,51.823,39.221,157.702,0,3.242,0,0.0287037037037037,5171.91100120545,5171.106,4,4,6,13,7235.331,0,0,0,0,0,7.4,7.8,7.28571428571429
"317",9,2014-03-30,8,7.4,-0.6,1,0.105,7493.27499890327,2,1,1371.793,2959.58,2685.157,21.601,0,0,32.627,364.026,0,0,4.061,50.67,0.116666666666667,764.885999679565,764.584,1,1,7,13,7489.515,1,1,1,0,0,7,7.73333333333333,7.34285714285714
"318",9,2014-03-31,9,7,-0.2,0.2,0.118333333333333,5172.46299934387,2,0,348.806,2568.516,1631.631,0,0,0,40.357,0,576.383,0,4.043,0,0.050925925925926,960.667000055314,960.423,4,4,1,13,5169.736,0,0,0,0,0,7.5,7.46666666666667,7.31428571428571
"319",9,2014-04-01,10,7.5,0.2,0.3,0.12,8657.83500027656,5,0,2232.677,3381.068,2002.302,123.632,0,0,49.936,107.098,137.18,620.648,0,0,0.0231481481481481,2159.02000045776,2158.277,5,5,2,13,8654.541,1,1,1,0,0,6.4,7.3,7.5
"320",9,2014-04-02,11,6.4,-0.2,0.2,0.0639962651727357,2988.75500035286,2,0,1289.246,527.637,974.656,0,0,0,69.307,33.83,0,0,59.262,32.864,0.0111111111111111,3238.70900058747,3237.848,6,6,3,14,2986.802,1,1,1,0,0,7.6,6.96666666666667,7.38571428571429
"321",9,2014-04-03,12,7.6,0,0.6,0.260555555555555,4946.93600010872,2,0,188.003,1707.682,1267.391,0,0,0,48.741,167.558,1483.345,80.247,0,0,0.00555555555555557,860.457999706268,859.96,5,5,4,14,4942.967,0,0,0,0,0,7.4,7.16666666666667,7.38571428571429
